"Date","Asset 1","Asset 2","Asset 3","Asset 4"
"2018-07-23","52.3652317186715","387.70347667253","11.7197902135648","24.3697577628941"
"2018-07-24","53.0548054837272","394.615252872904","11.4967589686785","25.2305315405197"
"2018-07-25","53.4629203875418","399.817479384597","11.9339313093923","25.5462980925032"
"2018-07-26","53.7021576013592","324.008399619502","11.853145348471","25.6398953445174"
"2018-07-27","54.0539774697033","321.490016412666","11.4870953598373","25.0368672753833"
"2018-07-30","54.3072940046992","314.449550454686","11.216133380441","24.6576253400311"
"2018-07-31","56.1930612552563","317.243684560132","11.5242022958323","24.6074905539326"
"2018-08-01","56.6715416160227","315.534105459592","11.6285677638248","24.6630835186936"
"2018-08-02","55.7990182562057","324.2106061608","13.5110018905021","24.7872061402648"
"2018-08-03","57.0515052938948","326.802533724948","13.4580448270161","24.737881186156"
"2018-08-06","57.7551524469974","341.34302780028","13.2191663536634","24.7593087826564"
"2018-08-07","57.4736921024735","337.887126832404","14.6717707893159","25.1120692523763"
"2018-08-08","58.2758485220559","340.405508200999","14.3149970998272","25.180599313496"
"2018-08-09","57.6988574115269","336.563589431062","13.6234840477709","25.2511525395067"
"2018-08-10","57.6003466617642","331.36136475761","13.740990214796","25.0188763098926"
"2018-08-13","57.4314763881814","330.975348793789","13.7765525504459","24.9663156666108"
"2018-08-14","57.2907439909951","332.923880878905","13.4375597388797","25.1096433951929"
"2018-08-15","57.9240227205802","330.01945597287","13.0916081084911","24.5492711944611"
"2018-08-16","58.2899219101028","321.140746892123","12.966370822471","24.3897706803471"
"2018-08-17","59.2328047937399","319.486340765496","11.8086940233722","24.2779786908388"
"2018-08-20","59.57055275732","317.096621580888","11.9223363703147","24.4156460859932"
"2018-08-21","59.3313155435026","317.317201343824","12.4426133118823","24.2913213096567"
"2018-08-22","59.2046609842118","319.192214807007","12.4325641327597","24.4067516806305"
"2018-08-23","59.3876090956902","317.831907065251","12.3730372995622","24.3673315014013"
"2018-08-24","59.6690635070826","321.048829313173","12.4781756475322","24.6760218279809"
"2018-08-27","58.5150872191562","326.21431121983","12.3409543733235","25.1039830617651"
"2018-08-28","58.4025045646295","324.008399619502","12.0545313155472","24.8882835229039"
"2018-08-29","58.4025045646295","323.346630918831","11.789753535581","25.2551948261932"
"2018-08-30","58.4025045646295","326.545179945114","11.7178571439136","25.0494016794496"
"2018-08-31","58.4306483741575","323.034133576944","11.6602633803673","24.626291351413"
"2018-09-04","58.2195549698682","314.633385612587","11.1689749461036","24.1979245951696"
"2018-09-05","58.8950568301599","307.317165079516","10.8516291517623","23.9852589950257"
"2018-09-06","58.7965460803972","298.769354135913","10.8597464208435","23.6812174194283"
"2018-09-07","59.3876090956902","299.706846161574","10.1751904481947","23.5475939281986"
"2018-09-10","59.1905890794478","301.802441225935","11.0356203910023","23.5437517747297"
"2018-09-11","59.5424089477919","305.037762430874","10.8013791975148","23.8008934447825"
"2018-09-12","59.6831354118466","297.795088093355","11.2304348489523","23.5069600117586"
"2018-09-13","60.3023437199506","296.618615509499","11.1886888936773","23.7598556231215"
"2018-09-14","60.457148021901","298.383338172093","11.4105611084998","23.7032522888436"
"2018-09-17","60.5275149621356","295.18478914581","11.3966457900748","23.3701024485939"
"2018-09-18","61.2311546988237","294.670083424383","11.0147479931697","23.4746160579332"
"2018-09-19","60.8793348304796","299.743620178471","11.5582188715272","23.6741428112627"
"2018-09-20","61.5689026624038","305.184825410118","11.5315466849361","23.9931418179429"
"2018-09-21","62.005167308878","299.504639620276","11.5613109712422","23.5730654286236"
"2018-09-24","61.8222177141168","304.063498226557","11.5837291290298","23.720233289127"
"2018-09-25","61.6251976978743","303.144377584294","11.6343658131685","23.9482634600512"
"2018-09-26","61.4703919126411","306.89437693704","11.9664003857173","23.8641686949336"
"2018-09-27","61.7799960666931","310.368651126554","11.8867740346648","24.150216070564"
"2018-09-28","62.0192392136421","302.31717452098","10.2343299716961","24.1265647716455"
"2018-10-01","62.300699558166","298.60391793503","12.0096926807523","24.1637608441472"
"2018-10-02","62.2303326179314","292.886987540151","11.6355260028422","24.2607959400997"
"2018-10-03","63.0606343303247","298.585518978013","11.3951000301197","24.3182070848196"
"2018-10-04","62.9058285450915","292.004639076543","10.8937624167334","23.6155175250225"
"2018-10-05","63.2013607943795","289.210504971097","10.1253266440336","23.396381759461"
"2018-10-08","63.7220583527208","289.063441991853","9.6850616237998","23.226976874777"
"2018-10-09","63.9894393760663","290.258287797347","10.1581824502498","23.0217897880198"
"2018-10-10","62.6384475217461","278.272974842886","9.92935315601975","21.8573779357084"
"2018-10-11","60.2460546176116","281.894312011645","9.74961246675364","21.818968125996"
"2018-10-12","61.6111257931103","282.61122427437","10.0027953076422","22.4407969926105"
"2018-10-15","60.6823133309543","282.206809353532","10.0341041942935","22.080353833191"
"2018-10-16","61.8222177141168","291.875949318937","10.6912162599836","22.6672091167934"
"2018-10-17","62.7228863667447","293.052421902793","10.5052931107022","22.5542050073124"
"2018-10-18","61.9207284638794","284.780336122422","10.2010880153935","21.993831593652"
"2018-10-19","62.624375616982","283.18107539609","10.0499514227599","22.1654622023017"
"2018-10-22","62.4414260222208","284.52298418083","10.0866733682785","22.2604737290538"
"2018-10-23","62.0614564112171","283.806070079864","11.3695880332023","22.3116200975978"
"2018-10-24","59.7816461616093","268.456744324617","11.1515819576822","21.2406033425353"
"2018-10-25","61.090428234769","277.482516384609","12.1704923024222","22.1474696195729"
"2018-10-26","59.9505238516066","267.225126340467","12.7904962725073","21.6602774438717"
"2018-10-29","60.837113183056","261.19569676546","12.9431792049009","20.6214041051076"
"2018-10-30","60.3586372721383","268.787642461762","12.7518435765572","20.9474793371916"
"2018-10-31","60.5978744859557","279.026631710647","13.0386539440297","21.7674190651596"
"2018-11-01","61.4563200078771","278.953114926955","13.3076828537747","21.6305598847568"
"2018-11-02","60.4149263744773","276.379588158065","13.390015154456","21.3837289163522"
"2018-11-05","61.2452266035878","273.309701315768","13.1963603063747","21.0259153861195"
"2018-11-06","60.5275149621356","275.625901878444","13.1832178679272","21.3437026771367"
"2018-11-07","62.4836432197957","278.548700006118","13.4576592567347","22.1033990721232"
"2018-11-08","61.7096350595901","271.820729551784","13.5828965427548","21.8812313893921"
"2018-11-09","62.31477146293","266.471469472706","13.5484943967786","21.5527298958152"
"2018-11-12","62.0755283159811","260.203059339504","12.8051850507148","20.9963999817699"
"2018-11-13","61.2452266035878","261.324388361307","13.0931556078609","20.9442452652567"
"2018-11-14","60.3867825649493","265.111159892709","13.2968590552598","21.0980838287048"
"2018-11-15","60.808967890245","264.43101980864","13.4684824754447","21.5236200139247"
"2018-11-16","61.2311546988237","256.489804591795","13.6953792798284","21.4585265838147"
"2018-11-19","62.1740390657437","241.820646494236","13.6629102035034","20.6197860583663"
"2018-11-20","61.2592999916347","243.438280442206","13.431761109731","20.7362263945474"
"2018-11-21","60.6541695214263","247.831702847604","13.0722820504185","20.9757810043306"
"2018-11-23","60.7104571404824","242.151517057761","12.5945227844935","20.6982221072942"
"2018-11-26","60.9919174850063","250.699355574983","13.3741679259896","21.1983529965922"
"2018-11-27","62.0192392136421","248.162573411129","13.2937669555448","21.1132462447197"
"2018-11-28","63.1872888896155","251.39786888069","13.4464498879384","21.9586574731127"
"2018-11-29","64.0457344115368","254.927288470499","13.187470157316","22.0005035095253"
"2018-11-30","65.0589842354086","258.475108855567","13.5473359465197","22.1244239763312"
"2018-12-03","64.7212362718285","259.357455480933","13.8569506218661","22.3670092903554"
"2018-12-04","63.5250368531955","253.548607507104","13.9037223263122","21.2428270449534"
"2018-12-06","63.2998715441421","256.673639749695","14.0335986316122","21.604886633876"
"2018-12-07","61.8081458093527","252.611113643202","13.8368522636209","20.9549582548879"
"2018-12-10","62.4836432197957","260.754537239586","14.1143840127285","21.0149990287945"
"2018-12-11","61.9348018519263","261.177325382062","14.1766167955548","21.2616282467433"
"2018-12-12","62.1458937729328","265.625865614135","14.1704331759296","21.502797264482"
"2018-12-13","62.7228863667447","266.563359478037","14.5643132216085","21.4668149291911"
"2018-12-14","61.6392696026384","264.81703577246","14.1360310299534","21.0665480896309"
"2018-12-17","60.6682414261903","257.703049354306","13.4677095954672","20.5496383548148"
"2018-12-18","59.6690635070826","264.081750288097","13.0274434156235","20.7958632632331"
"2018-12-19","59.0639285870256","244.927277941569","12.870509933256","20.6806350470245"
"2018-12-20","59.0357832942146","245.221376326439","12.1905918202773","20.4057045662463"
"2018-12-21","59.0076394846865","229.68824298691","12.3602821708109","19.8018682823606"
"2018-12-24","57.0655786819417","228.052210081923","11.4179054976035","19.7347529002883"
"2018-12-26","59.3735312577947","246.655202690128","12.6045719636161","21.0131792315975"
"2018-12-27","60.3023437199506","247.280224947522","12.219582066996","21.1025316378504"
"2018-12-28","60.457148021901","244.853733584257","12.9052976495135","20.9650663974613"
"2018-12-31","61.428176198349","240.975042635664","12.8639384241298","20.9353492426559"
"2019-01-02","60.8652629257156","249.412564616919","11.9872739431597","21.1423561266102"
"2019-01-03","59.1624393367882","242.169916014778","11.6100140059248","20.5401374851563"
"2019-01-04","60.51343712424","253.58537968576","12.279881780171","21.6449128730915"
"2019-01-07","60.837113183056","253.76921484366","12.9474309144847","21.598012158928"
"2019-01-08","61.118572044297","262.004528445376","12.9625058427785","21.7575126730419"
"2019-01-09","60.9919174850063","265.129533114347","13.085423909061","21.7247648139955"
"2019-01-10","59.5424089477919","265.074387714053","13.334353300951","21.6372305877015"
"2019-01-11","60.3445653673743","264.33910222969","13.4228709606722","21.3716000347451"
"2019-01-14","59.6268477927905","267.261898519122","12.9257844770648","21.1189065781475"
"2019-01-15","60.133471963085","273.806033815556","13.3134809031185","21.7750997333116"
"2019-01-16","59.260948603268","271.214106251408","13.376099836031","21.8523236622669"
"2019-01-17","59.7675742568453","272.611188010061","13.4248028707135","22.0328474633507"
"2019-01-18","59.8520131018439","275.809709462725","11.6834561575472","22.2018484428137"
"2019-01-22","59.4861139123213","271.269279225321","11.5543521524198","21.6410723368608"
"2019-01-23","59.3313155435026","265.258222871953","11.1164069317285","21.7431600890167"
"2019-01-24","57.6284978877067","268.070730199038","11.2679290946435","21.7094002432153"
"2019-01-25","57.192239174364","273.916324616145","11.4816846201897","22.0548827370755"
"2019-01-28","55.63014649934","271.085444067421","11.4561726232722","21.6321779314981"
"2019-01-29","57.3751813527108","265.056014492414","11.4979185785472","21.4409379063069"
"2019-01-30","58.5150872191562","276.508250342051","11.935091499066","22.0158664630673"
"2019-01-31","59.7394304473172","306.416443394269","11.8674473967873","22.5679519356609"
"2019-02-01","60.3445653673743","304.614976126639","12.0680593242761","22.454339744646"
"2019-02-04","59.7253585425532","311.122337406175","12.094344201171","22.9000914063937"
"2019-02-05","59.260948603268","314.633385612587","12.4213536043536","23.1667339461051"
"2019-02-06","59.57055275732","313.401765790195","12.2617153319672","22.5449062924192"
"2019-02-07","58.6839634258705","305.84659411079","11.8863884643834","22.2109466201798"
"2019-02-08","59.4298262932652","307.592917816366","11.8202901220597","22.1371589179247"
"2019-02-11","58.6558196163425","304.762009694023","12.0924122911297","22.1361489527173"
"2019-02-12","58.9232006396879","303.383328730628","12.052598245896","22.6690293182999"
"2019-02-13","58.6839634258705","301.600260420015","11.911898721886","22.6445677830822"
"2019-02-14","59.0639285870256","301.379653083459","11.741822801071","22.6750935569488"
"2019-02-15","59.6690635070826","298.714208735619","11.9006893530898","22.5129650308862"
"2019-02-19","59.9505238516066","298.328165198179","11.8141047630198","22.6122238292568"
"2019-02-20","59.3876090956902","298.824499536208","11.6950528360397","22.5159973523654"
"2019-02-21","59.3031717339745","294.192122307994","11.2571058759335","22.1757708824023"
"2019-02-22","60.457148021901","297.592879713816","11.3916206207085","22.446659076494"
"2019-02-25","60.6260197787667","302.611271067609","11.5485541030761","22.4270500642621"
"2019-02-26","60.5415868668996","301.710551220604","11.5133790771223","22.5428843404569"
"2019-02-27","60.4149263744773","299.28405985734","12.1658544427522","22.5614833874815"
"2019-02-28","61.0059893897704","296.784049872142","12.3645333005898","22.639715664406"
"2019-03-01","61.0200612945344","298.309793814782","11.3947127204236","23.065656563466"
"2019-03-04","60.6119478740026","307.666434600058","11.0302090715498","23.2033235543109"
"2019-03-05","60.3586372721383","314.817193196868","10.6892843499422","23.4909905939207"
"2019-03-06","58.9091287349239","317.114994802526","10.6776876714498","23.4066924611093"
"2019-03-07","58.2477047125278","310.901757643238","10.6912162599836","23.1123547185548"
"2019-03-08","57.5440590427081","311.765732885207","10.9830517968223","23.0925435515576"
"2019-03-11","58.4025045646295","316.30619069623","11.2451236271597","23.7685478737189"
"2019-03-12","58.7261806234455","316.030437959379","10.9529019402348","24.121106592983"
"2019-03-13","59.1202221392132","318.69588230722","11.1693622557998","24.1235324501663"
"2019-03-14","57.9662458512868","312.813515711457","11.2080161113597","23.9664581975453"
"2019-03-15","58.7965460803972","305.111281052807","10.6463782049935","23.9444233281299"
"2019-03-18","58.8387632779722","294.98258076627","10.416775450981","23.9403806371339"
"2019-03-19","59.5283370430279","297.004657208698","10.3386948598836","24.2353244396747"
"2019-03-20","59.3453874482666","304.11864178861","10.5756420029998","24.7431376143628"
"2019-03-21","59.5987024999796","305.295116210708","10.5918765411623","24.8961679630592"
"2019-03-22","58.8950568301599","302.096565346183","10.2250525129411","24.3697577628941"
"2019-03-25","58.9513459324989","305.681130336287","10.0661871205322","24.1170643062965"
"2019-03-26","59.6972073166107","308.236285721779","10.350291538376","23.9476574000649"
"2019-03-27","59.1342940439773","304.909072673268","10.6231865874235","23.7131586809613"
"2019-03-28","59.5142651382639","304.32085016815","10.7696835809723","23.6215821679808"
"2019-03-29","59.7675742568453","306.416443394269","10.8176137356773","23.7190211691544"
"2019-04-01","60.2882718151866","310.111299184962","11.1778662547722","24.1459716291122"
"2019-04-02","60.3867825649493","320.221626249859","11.0503085894048","24.2684782254898"
"2019-04-03","60.2882718151866","319.008379649107","11.279525193331","24.3782478587263"
"2019-04-04","60.147543867849","323.567238255387","10.3506771086574","24.5618039812893"
"2019-04-05","60.499365219476","323.015760355305","10.6282111769848","24.4031116819269"
"2019-04-08","60.7104571404824","321.563535034599","10.5601803448148","24.3361996675484"
"2019-04-09","60.2882718151866","326.434890982767","10.5257781988386","24.2029788686111"
"2019-04-10","60.133471963085","326.87607808226","10.6707294324323","24.3022380712912"
"2019-04-11","59.4861139123213","326.306201225161","10.3754162255973","24.3519669306211"
"2019-04-12","58.6980353306345","329.229025088213","10.3475850089423","24.6198228032336"
"2019-04-15","59.2328047937399","330.240035735807","10.2965627545223","24.6851183881089"
"2019-04-16","57.5862747570002","328.806209372117","10.5663657038547","24.8070173072621"
"2019-04-17","56.1226943150217","328.640775009475","10.4840334031735","24.9932026547023"
"2019-04-18","55.4190545783336","327.721654367212","10.5624995645523","24.9938091189981"
"2019-04-22","54.8561353725686","333.53050234104","10.1562493805986","25.2458961112999"
"2019-04-23","55.4753421973897","337.83198143211","10.2007007056974","25.5634812475518"
"2019-04-24","55.404976740438","335.626097405401","9.99815570855736","25.39063811462"
"2019-04-25","55.7427306371496","355.258501456459","9.57180658655353","25.5412442233712"
"2019-04-26","56.2493488743124","352.00483276526","9.08902215126231","25.717725333459"
"2019-04-29","55.7145794112071","358.052635561905","9.33369983356856","26.0290424590587"
"2019-04-30","57.1500160436575","355.515853398052","9.22624284566604","24.0256895437717"
"2019-05-01","57.3751813527108","354.835713313983","9.04534370614104","23.6132934182949"
"2019-05-02","57.7129293162909","353.91659267172","9.43535877212733","23.5027155703068"
"2019-05-03","58.2477047125278","359.321025724711","9.85784407404848","23.9634258760661"
"2019-05-06","58.6135979689188","356.398229435279","9.86982632282227","24.0440860317216"
"2019-05-07","57.4596201977095","348.843055917632","9.54977399904728","23.7349917999209"
"2019-05-08","57.6284978877067","348.420240201537","9.46396228895485","23.5767034057796"
"2019-05-09","57.192239174364","346.784207296549","9.35341320133731","23.4980652020864"
"2019-05-10","57.3048218288907","346.214356174828","9.25832519209981","23.536273261343"
"2019-05-13","57.0937284246014","333.714309925322","8.77476787683107","22.8845262980864"
"2019-05-14","57.2203829838921","332.225339999579","8.97963209370859","22.65022811651"
"2019-05-15","57.9099508158162","342.409211421788","8.96571677528359","23.5350595241323"
"2019-05-16","58.5995245808719","343.732746984889","8.82579071105607","23.8336429210671"
"2019-05-17","58.3602873670545","340.626115537556","8.15708254667856","23.4964491768927"
"2019-05-20","58.5291591239202","335.883449346994","7.93791628148481","23.0223958480061"
"2019-05-21","58.6417417784469","339.743767073948","7.92709306277484","23.2403178763568"
"2019-05-22","59.0920783296852","340.662887716211","7.44972052674107","23.2765035793416"
"2019-05-23","58.9935675799225","332.482691941171","7.55640463466607","23.061209967249"
"2019-05-24","59.0357832942146","332.831963299955","7.36854783592858","22.9136361799769"
"2019-05-28","58.9654237703945","338.806247474668","7.29394607443735","22.9273827040158"
"2019-05-29","58.7121072353986","334.909183304436","7.33878412942737","22.5697717328579"
"2019-05-30","58.9654237703945","336.416528290059","7.27539231653735","22.5998915799558"
"2019-05-31","58.4306483741575","326.232682603227","7.15711210992485","22.3104059560775"
"2019-06-03","58.9935675799225","301.74729582564","6.91784574707113","20.9478836467222"
"2019-06-04","59.4298262932652","307.905415158253","7.48334921293482","21.2879075576104"
"2019-06-05","59.7816461616093","309.137033142404","7.59892346991859","21.0689739468142"
"2019-06-06","60.1053281535569","309.431159100893","7.96072174896859","21.1118303527437"
"2019-06-07","60.4008544697133","318.659137702183","7.90467374537736","21.5505057890876"
"2019-06-10","60.6119478740026","321.361354228679","8.22859162864983","21.840396935425"
"2019-06-11","60.0490331180863","327.390783803686","8.39170989025235","21.8068392443888"
"2019-06-12","60.6260197787667","321.765741575897","8.08866556442231","21.7726750890568"
"2019-06-13","59.8097959042689","326.232682603227","8.26840509407856","22.0100039748743"
"2019-06-14","60.1756891606599","333.328295799743","8.30744509972483","21.9408682580777"
"2019-06-17","60.3445653673743","347.44597599722","8.69823362549357","22.0854081066325"
"2019-06-18","287.374261052713","1642.60966896929","41.187047505961","105.775552250862"
"2019-06-19","61.2170827940597","344.633468670135","8.75234855943359","22.2841266452104"
"2019-06-20","61.3578092581145","348.401868818139","8.48911711922735","22.4678845182292"
"2019-06-21","61.4563200078771","351.361437286227","8.5757017092973","22.6793396156387"
"2019-06-24","61.5829805002994","354.045282429326","8.64450484163984","22.5507687806123"
"2019-06-25","61.5829805002994","347.133476817092","8.4945290184848","21.961083330296"
"2019-06-26","60.499365219476","344.96436680728","8.47558853069357","21.8286723633484"
"2019-06-27","61.118572044297","348.346723417845","8.61358210507482","21.7520544943794"
"2019-06-28","60.9637736754783","354.780567913689","8.63754718242734","21.8511115422943"
"2019-07-01","61.5970524050634","354.780567913689","8.78095265606605","22.1955820493996"
"2019-07-02","62.2303326179314","358.457050482742","8.67967986759357","22.464448291529"
"2019-07-03","62.4836432197957","362.501175793978","9.07974527231231","22.6732737597517"
"2019-07-05","61.8081458093527","361.030577251632","9.01016868018731","22.8756302754856"
"2019-07-08","60.9356239328187","359.854104667776","8.90348457226232","22.5675476261303"
"2019-07-09","61.0341331992984","366.19605915829","8.89266135355234","22.7389748670862"
"2019-07-10","62.005167308878","372.66664825917","9.23513299472481","23.0553458618178"
"2019-07-11","60.485291831429","369.90928633238","9.22276401605979","23.1307499935761"
"2019-07-12","59.6690635070826","376.600482769816","9.47323974770978","23.1446986723803"
"2019-07-15","60.161615772613","374.835787680842","9.7987033909373","23.254670460382"
"2019-07-16","60.3023437199506","374.707096084995","9.75541109590232","23.3201698172607"
"2019-07-17","60.147543867849","370.957096732249","9.85127256492227","23.1740119219646"
